tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/rect_11,0,1.0,109.7560975609756,48.23529411764703,83.33333333333333,0.0,0.0,0.0,0.0,"[0, 0]",22.666666666666664,68.0,122.72727272727273,777.2727272727274,450.00000000000006,45.33333333333333,654.5454545454546,45.333333333333336,32000.0,0.0
svg/rect_10,0,1.0,27.534246575342465,97.33333333333334,70.58823529411765,0.0,0.0,0.0,0.0,"[0, 1]",22.666666666666664,68.0,122.72727272727273,613.6363636363636,368.1818181818182,45.33333333333333,490.9090909090909,45.333333333333336,24000.0,0.0
svg/rect_9,0,1.0,10.847457627118644,95.67567567567566,63.725490196078425,0.0,0.0,0.0,0.0,"[0, 2]",22.666666666666664,68.0,122.72727272727273,450.0,286.3636363636364,45.33333333333333,327.27272727272725,45.333333333333336,16000.0,0.0
svg/rect_8,0,1.0,109.7560975609756,48.23529411764703,83.33333333333333,0.0,0.0,0.0,0.0,"[0, 3]",136.0,181.33333333333334,122.72727272727273,777.2727272727274,450.00000000000006,158.66666666666669,654.5454545454546,45.33333333333334,32000.0,0.0
svg/rect_7,0,1.0,27.534246575342465,97.33333333333334,70.58823529411765,0.0,0.0,0.0,0.0,"[0, 4]",136.0,181.33333333333334,122.72727272727273,613.6363636363636,368.1818181818182,158.66666666666669,490.9090909090909,45.33333333333334,24000.0,0.0
svg/rect_6,0,1.0,10.847457627118644,95.67567567567566,63.725490196078425,0.0,0.0,0.0,0.0,"[0, 5]",136.0,181.33333333333334,122.72727272727273,450.0,286.3636363636364,158.66666666666669,327.27272727272725,45.33333333333334,16000.0,0.0
svg/rect_5,0,1.0,109.7560975609756,48.23529411764703,83.33333333333333,0.0,0.0,0.0,0.0,"[0, 6]",249.33333333333334,294.66666666666663,122.72727272727273,777.2727272727274,450.00000000000006,272.0,654.5454545454546,45.333333333333286,32000.0,0.0
svg/rect_4,0,1.0,27.534246575342465,97.33333333333334,70.58823529411765,0.0,0.0,0.0,0.0,"[0, 7]",249.33333333333334,294.66666666666663,122.72727272727273,613.6363636363636,368.1818181818182,272.0,490.9090909090909,45.333333333333286,24000.0,0.0
svg/rect_3,0,1.0,10.847457627118644,95.67567567567566,63.725490196078425,0.0,0.0,0.0,0.0,"[0, 8]",249.33333333333334,294.66666666666663,122.72727272727273,450.0,286.3636363636364,272.0,327.27272727272725,45.333333333333286,16000.0,0.0
svg/rect_2,0,1.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,"[0, 9]",34.0,56.666666666666664,122.72727272727273,450.0,286.3636363636364,45.33333333333333,327.27272727272725,22.666666666666664,8000.0,0.0
