tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,containment_mds,adjacency_mds,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/g_1/g_2/path_15,0.75,1.0,0.3869205758524088,0.20997872200373113,1.0,0.6235294117647059,1.0,0.5,0.0,0.9019607843137255,1.0,0.27162062335391063,0.577813760751985,0.0,0.19989095860717573,0.11238413547871956,0.12547353393420338,0.3723177127579263,0.44026427948239605,0.30619313739807436,0.19989095860717593,0.0
svg/g/g_1/g_2/path_14,0.75,1.0,0.38463119226997355,0.21176067690521438,1.0,0.6313725490196078,1.0,0.5,0.0,0.9019607843137255,1.0,0.7781708078800973,0.8476331720224639,0.28311699356346975,0.324327683948532,0.8640316790168937,0.11022470335167443,0.0,0.7348183449745139,0.06946236414236669,0.04121069038506224,0.0
svg/g/g_1/g_2/path_13,0.75,1.0,0.3870256763412714,0.20989717217622605,1.0000000000000004,0.5176470588235295,1.0,0.5,0.0,0.9019607843137255,1.0,0.5095875415837707,0.904040130252576,0.018140582004100052,0.23266220978405297,0.5385475998034134,0.0,0.3723177127579263,0.5995475171894966,0.3944525886688053,0.21452162777995293,0.0
svg/g/g_1/g_2/path_12,0.75,1.0,0.38914975395353346,0.2082538431384896,1.0,0.7078431372549019,1.0,0.5,0.0,0.9019607843137255,1.0,0.29219816183952324,0.34045896264053593,0.1689497419605935,0.2467836003808321,0.0,0.2837815452792251,0.7998102767474033,0.4102310492762292,0.048260800801012686,0.0778338584202386,0.0
svg/g/g_1/g_2/path_11,0.75,1.0,0.3863052052079522,0.2104566516997649,1.0000000000000004,0.6705882352941177,1.0,0.5,0.0,0.9019607843137255,1.0,0.4197392966451871,0.4809719197746371,0.15446843001411112,0.19620561100537134,0.1951697348303264,0.17295697224256174,1.0,0.7555411085115827,0.06123262312944996,0.041737180991260225,0.0
svg/g/g_1/g_2/path_10,0.75,1.0,0.3838474520903823,0.21237316087852476,1.0,0.5607843137254902,1.0,0.5,0.0,0.9019607843137255,1.0,0.018104765722993535,0.28569796035646877,0.5217070789070416,0.7795476321064989,0.14877264694451947,0.8811894938786249,0.3723177127579263,0.14694570158709394,0.26759319463347525,0.25784055319945726,0.0
svg/g/g_1/g_2/path_9,0.75,1.0,0.38152126973374556,0.21419846003698761,0.9999999999999996,0.7705882352941176,1.0,0.5,0.0,0.9019607843137255,1.0,0.04230813015621888,0.15991060339753776,0.6898292114512959,0.7588920604277338,0.0789938006195669,1.0,0.7061015108851164,0.43081182158548487,0.11760247324131888,0.0690628489764379,0.0
svg/g/g_1/g_2/path_8,0.75,1.0,0.38220434229861544,0.21366131640029706,1.0,0.596078431372549,1.0,0.5,0.0,0.9019607843137255,1.0,0.3404333455838952,0.896334585071347,0.5688690904332112,1.0,0.941448484158038,0.7887852298797812,0.3723177127579263,0.5170425117535757,0.5559012394874518,0.43113090956678873,0.0
svg/g/g_1/g_2/path_7,0.75,1.0,0.38578728731033274,0.21085949060360598,1.0,0.8509803921568627,1.0,0.5,0.0,0.9019607843137255,1.0,0.6657074698273491,1.0,0.4163184783498744,0.6160186974752808,1.0,0.35702930555992946,0.3723177127579263,0.671521916349672,0.33429253017265087,0.19970021912540645,0.0
svg/g/g_1/g_2/path_6,0.75,1.0,0.3836678511936371,0.21251369386653374,1.0,0.6784313725490196,1.0,0.5,0.0,0.9019607843137255,1.0,0.5115211167981708,0.7991078701725672,0.240721732052195,0.515972684468475,0.6495016938884209,0.31264795205708446,0.3723177127579263,1.0,0.2875867533743964,0.27525095241628,0.0
svg/g/g_1/g_2/path_5,0.75,1.0,0.3809060506901657,0.21468306911925528,1.0,0.8431372549019608,1.0,0.5,0.0,0.9019607843137255,1.0,0.0,0.39204389637469134,0.31237629759509844,0.5971261477017102,0.07097525640236875,0.6570147029596525,0.3723177127579263,0.3400791255264025,0.39204389637469134,0.2847498501066118,0.0
svg/g/g_1/g_2/path_4,0.75,1.0,0.38614385817738783,0.21058208967198055,1.0,0.8803921568627451,1.0,0.5,0.0,0.9019607843137255,1.0,0.16958383892960652,0.5150273032790637,0.6700693956802006,0.9642158408825431,0.5401045045886964,0.9565058251558097,0.3723177127579263,0.6846962289329571,0.34544346434945716,0.2941464452023425,0.0
svg/g/g_1/g_2/path_3,0.75,1.0,0.3912385709912791,0.20664665970876506,0.9999999999999994,0.8901960784313725,1.0,0.5,0.0,0.9019607843137255,1.0,0.20556220754609777,0.4774663202830244,0.42706663852660354,0.7224867031012253,0.36796836560489904,0.6998923094292425,0.3723177127579263,0.8863193803886847,0.27190411273692655,0.2954200645746218,0.0
svg/g/g_1/g_2/path_2,0.75,1.0,0.3912385709912791,0.20664665970876506,0.9999999999999994,0.8901960784313725,1.0,0.5,0.0,0.9019607843137255,1.0,0.09833990632199248,0.6135692118354245,0.13650350854412538,0.47376856320061717,0.17176161560457784,0.4294634087909713,0.3723177127579263,0.0,0.5152293055134319,0.33726505465649176,0.0
svg/g/g_1/g_2/path_1,0.75,1.0,0.38404437759233656,0.21221914771658223,1.0,0.6333333333333333,1.0,0.5,0.0,0.9019607843137255,1.0,0.4400624436914342,0.7439315234336813,0.42709702995121834,0.6141021812422163,0.6653432275548116,0.4936849739754987,0.3723177127579263,0.9462514599049376,0.30386907974224703,0.18700515129099796,0.0
svg/g/g_1/g_2/path,0.75,1.0,0.38739945480679727,0.20960733048124058,1.0,0.7882352941176471,1.0,0.5,0.0,0.9019607843137255,1.0,0.5809631704336735,0.9615073282375145,0.17037006918450906,0.45392689885454784,0.7474445597352243,0.17411845376243446,0.3723177127579263,0.21918476759555053,0.38054415780384093,0.28355682967003876,0.0
