tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/g_1/g_2/path_15,0.75,1.0,0.1934602879262044,0.10498936100186557,1.0,0.6235294117647059,1.0,0.5,0.0,0.9019607843137255,1.0,0.27162062335391063,0.577813760751985,0.0,0.19989095860717573,0.11238413547870864,0.12547353393421587,0.30619313739807436,0.19989095860717593,2.0282480179265736
svg/g/g_1/g_2/path_14,0.75,1.0,0.19231559613498678,0.10588033845260719,1.0,0.6313725490196078,1.0,0.5,0.0,0.9019607843137255,1.0,0.7781708078800973,0.8476331720224639,0.28311699356346975,0.324327683948532,0.8640316790168796,0.11022470335166187,0.06946236414236669,0.04121069038506224,1.783114964185563
svg/g/g_1/g_2/path_13,0.75,1.0,0.1935128381706357,0.10494858608811303,1.0000000000000004,0.5176470588235295,1.0,0.5,0.0,0.9019607843137255,1.0,0.5095875415837707,0.904040130252576,0.018140582004100052,0.23266220978405297,0.5385475998033972,0.0,0.3944525886688053,0.21452162777995293,2.062981021595725
svg/g/g_1/g_2/path_12,0.75,1.0,0.19457487697676673,0.1041269215692448,1.0,0.7078431372549019,1.0,0.5,0.0,0.9019607843137255,1.0,0.29219816183952324,0.34045896264053593,0.1689497419605935,0.2467836003808321,0.0,0.28378154527923855,0.048260800801012686,0.0778338584202386,1.7047236789657043
svg/g/g_1/g_2/path_11,0.75,1.0,0.1931526026039761,0.10522832584988245,1.0000000000000004,0.6705882352941177,1.0,0.5,0.0,0.9019607843137255,1.0,0.4197392966451871,0.4809719197746371,0.15446843001411112,0.19620561100537134,0.19516973483032057,0.17295697224256848,0.06123262312944996,0.041737180991260225,1.7650776393369567
svg/g/g_1/g_2/path_10,0.75,1.0,0.19192372604519115,0.10618658043926238,1.0,0.5607843137254902,1.0,0.5,0.0,0.9019607843137255,1.0,0.018104765722993535,0.28569796035646877,0.5217070789070416,0.7795476321064989,0.14877264694454706,0.8811894938786273,0.26759319463347525,0.25784055319945726,2.0501635215505973
svg/g/g_1/g_2/path_9,0.75,1.0,0.19076063486687278,0.10709923001849381,0.9999999999999996,0.7705882352941176,1.0,0.5,0.0,0.9019607843137255,1.0,0.04230813015621888,0.15991060339753776,0.6898292114512959,0.7588920604277338,0.0789938006195919,1.0,0.11760247324131888,0.0690628489764379,1.8756479605976613
svg/g/g_1/g_2/path_8,0.75,1.0,0.19110217114930772,0.10683065820014853,1.0,0.596078431372549,1.0,0.5,0.0,0.9019607843137255,1.0,0.3404333455838952,0.896334585071347,0.5688690904332112,1.0,0.9414484841580578,0.7887852298797633,0.5559012394874518,0.43113090956678873,2.1582654038909035
svg/g/g_1/g_2/path_7,0.75,1.0,0.19289364365516637,0.10542974530180299,1.0,0.8509803921568627,1.0,0.5,0.0,0.9019607843137255,1.0,0.6657074698273491,1.0,0.4163184783498744,0.6160186974752808,1.0,0.3570293055599133,0.33429253017265087,0.19970021912540645,2.041673829291392
svg/g/g_1/g_2/path_6,0.75,1.0,0.19183392559681856,0.10625684693326687,1.0,0.6784313725490196,1.0,0.5,0.0,0.9019607843137255,1.0,0.5115211167981708,0.7991078701725672,0.240721732052195,0.515972684468475,0.6495016938884205,0.3126479520570781,0.2875867533743964,0.27525095241628,2.0530704515978173
svg/g/g_1/g_2/path_5,0.75,1.0,0.19045302534508285,0.10734153455962764,1.0,0.8431372549019608,1.0,0.5,0.0,0.9019607843137255,1.0,0.0,0.39204389637469134,0.31237629759509844,0.5971261477017102,0.07097525640238844,0.6570147029596592,0.39204389637469134,0.2847498501066118,2.097334285979352
svg/g/g_1/g_2/path_4,0.75,1.0,0.19307192908869392,0.10529104483599028,1.0,0.8803921568627451,1.0,0.5,0.0,0.9019607843137255,1.0,0.16958383892960652,0.5150273032790637,0.6700693956802006,0.9642158408825431,0.5401045045887246,0.9565058251558014,0.34544346434945716,0.2941464452023425,2.1003084842938082
svg/g/g_1/g_2/path_3,0.75,1.0,0.19561928549563956,0.10332332985438253,0.9999999999999994,0.8901960784313725,1.0,0.5,0.0,0.9019607843137255,1.0,0.20556220754609777,0.4774663202830244,0.42706663852660354,0.7224867031012253,0.3679683656049196,0.6998923094292414,0.27190411273692655,0.2954200645746218,2.054478982671543
svg/g/g_1/g_2/path_2,0.75,1.0,0.19561928549563956,0.10332332985438253,0.9999999999999994,0.8901960784313725,1.0,0.5,0.0,0.9019607843137255,1.0,0.09833990632199248,0.6135692118354245,0.13650350854412538,0.47376856320061717,0.17176161560459013,0.42946340879097733,0.5152293055134319,0.33726505465649176,2.125520371532399
svg/g/g_1/g_2/path_1,0.75,1.0,0.19202218879616828,0.10610957385829112,1.0,0.6333333333333333,1.0,0.5,0.0,0.9019607843137255,1.0,0.4400624436914342,0.7439315234336813,0.42709702995121834,0.6141021812422163,0.6653432275548204,0.49368497397549044,0.30386907974224703,0.18700515129099796,2.030867092666861
svg/g/g_1/g_2/path,0.75,1.0,0.19369972740339864,0.10480366524062029,1.0,0.7882352941176471,1.0,0.5,0.0,0.9019607843137255,1.0,0.5809631704336735,0.9615073282375145,0.17037006918450906,0.45392689885454784,0.7474445597352172,0.1741184537624277,0.38054415780384093,0.28355682967003876,2.0902722941647016
