tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/g_3/path_19,0.75,1.0,0.9998685442495919,0.4885353382172112,0.5829787234042554,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.6014852697986258,0.6401260076115537,0.0,0.09999999999999941,0.0,0.8244243064895038,0.0386407378129279,0.09999999999999935,0.5761404731219297
svg/g/g_3/path_18,0.75,1.0,0.9998685442495919,0.4885353382172112,0.5829787234042554,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.6014852697986258,0.6865664038429266,0.10000000000001553,0.20000000000001464,0.06311942677464331,0.70496596308015,0.08508113404430075,0.0999999999999991,0.6409299589625493
svg/g/g_3/path_17,0.75,1.0,0.9998685442495919,0.4885353382172112,0.5829787234042554,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.6014852697986258,0.7102516962658953,0.19999999999999832,0.29999999999999744,0.14173826708907938,0.6257607742219847,0.1087664264672696,0.0999999999999991,0.6610746279780447
svg/g/g_3/path_16,0.75,1.0,0.9998685442495919,0.4885353382172112,0.5829787234042554,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.6014852697986258,0.7488583075208456,0.30000000000001353,0.4000000000000125,0.21772656179990604,0.5394007890587177,0.14737303772221977,0.0999999999999991,0.6859840825985305
svg/g/g_3/path_15,0.75,1.0,0.9998685442495919,0.4885353382172112,0.5829787234042554,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.6014852697986258,0.813683675942443,0.3999999999999962,0.4999999999999954,0.2883598470513807,0.4380782193140038,0.21219840614381713,0.09999999999999931,0.7158717544262164
svg/g/g_3/path_14,0.75,1.0,0.9998685442495919,0.4885353382172112,0.5829787234042554,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.6014852697986258,0.8040399996997948,0.5000000000000113,0.6000000000000101,0.3746877975112107,0.37860537913912956,0.202554729901169,0.0999999999999991,0.7120594925465303
svg/g/g_3/path_13,0.75,1.0,0.9998685442495919,0.4885353382172112,0.5829787234042554,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.6014852697922507,0.8323151358561921,0.599999999999994,0.6999999999999931,0.45283415269252436,0.2978222243719655,0.23082986606394135,0.0999999999999991,0.7227706587568827
svg/g/g_3/path_12,0.75,1.0,0.9998685442495919,0.4885353382172112,0.5829787234042554,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.6014852697986258,0.9249263764871933,0.7000000000000027,0.8000000000000016,0.5189089246460098,0.18058093535050226,0.32344110668856746,0.0999999999999991,0.7504212533411262
svg/g/g_3/path_11,0.75,1.0,0.9998685442495919,0.4885353382172112,0.5829787234042554,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.6014852697986258,0.9211800505609749,0.8000000000000016,0.9000000000000009,0.6033513642977935,0.11758381408419298,0.3196947807623491,0.09999999999999931,0.7494663606529212
svg/g/g_3/path_10,0.75,1.0,0.9998685442495919,0.4885353382172112,0.5829787234042554,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.6014852697986258,1.0,0.9000000000000007,1.0,0.6588971207553432,0.0,0.39851473020137435,0.0999999999999991,0.7675285893653678
svg/g/g_2/path_9,0.75,1.0,0.03270602631528957,0.3221339207213664,0.8391959798994975,0.3901960784313726,0.0,0.0,0.0,0.0,0.0,0.39644812995475975,0.4344343467681046,0.0,0.09999999999999931,0.10163674873632277,1.0,0.03798621681334497,0.09999999999999931,0.574736996913421
svg/g/g_2/path_8,0.75,1.0,0.03270602631528957,0.3221339207213664,0.8391959798994975,0.3901960784313726,0.0,0.0,0.0,0.0,0.0,0.37254096040538626,0.4344343467681046,0.10000000000001544,0.20000000000001453,0.19887865460407658,0.9503608605999677,0.061893386362718336,0.0999999999999991,0.6148218711338997
svg/g/g_2/path_7,0.75,1.0,0.03270602631528957,0.3221339207213664,0.8391959798994975,0.3901960784313726,0.0,0.0,0.0,0.0,0.0,0.3044935143534852,0.4344343467681046,0.1999999999999982,0.29999999999999744,0.30508686755873266,0.9125756497961516,0.12994083241461946,0.0999999999999991,0.6756616824788606
svg/g/g_2/path_6,0.75,1.0,0.03270602631528957,0.3221339207213664,0.8391959798994975,0.3901960784313726,0.0,0.0,0.0,0.0,0.0,0.2948848573560173,0.4344343467681046,0.30000000000001353,0.4000000000000125,0.39305748311350663,0.8531743808497589,0.1395494894120874,0.0999999999999991,0.6815114576773799
svg/g/g_2/path_5,0.75,1.0,0.03270602631528957,0.3221339207213664,0.8391959798994975,0.3901960784313726,0.0,0.0,0.0,0.0,0.0,0.25604689303515915,0.4344343467681046,0.3999999999999962,0.4999999999999952,0.4900486275718579,0.8048714695925547,0.1783874537329455,0.09999999999999921,0.7016430606421413
svg/g/g_2/path_4,0.75,1.0,0.03270602631528957,0.3221339207213664,0.8391959798994975,0.3901960784313726,0.0,0.0,0.0,0.0,0.0,0.22797258073566212,0.4344343467681046,0.5000000000000113,0.6000000000000101,0.583538161632008,0.7525067263138752,0.2064617660324425,0.0999999999999991,0.7136256708401773
svg/g/g_2/path_3,0.75,1.0,0.03270602631528957,0.3221339207213664,0.8391959798994975,0.3901960784313726,0.0,0.0,0.0,0.0,0.0,0.1903752256820272,0.4344343467681046,0.599999999999994,0.6999999999999931,0.6803347520183678,0.7045902214821991,0.24405912108607744,0.0999999999999991,0.7273389178710884
