tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/rect_251,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.9303304567459482,1.0,0.9458353788250694,1.0,0.21462180280748383,0.0,0.06966954325405181,0.05416462117493061,0.6076265041279574
svg/rect_250,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.8587665754577981,0.92843611871185,0.9458353788250694,1.0,0.19727693756125578,0.06126815928908999,0.06966954325405181,0.05416462117493061,0.6076265041279574
svg/rect_249,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.7872026941696482,0.8568722374237,0.9458353788250694,1.0,0.18010569650323882,0.12261970116441538,0.06966954325405181,0.05416462117493061,0.6076265041279574
svg/rect_248,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.7156388128814983,0.7853083561355502,0.9458353788250694,1.0,0.16396466229938889,0.1831700952461609,0.06966954325405181,0.05416462117493061,0.6076265041279574
svg/rect_247,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.6440749315933486,0.7137444748474004,0.9458353788250694,1.0,0.14748881492983226,0.24403937912815543,0.06966954325405181,0.05416462117493061,0.6076265041279574
svg/rect_246,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.5725110503051989,0.6421805935592507,0.9458353788250694,1.0,0.1310526360636142,0.30490364423285055,0.06966954325405181,0.05416462117493061,0.6076265041279574
svg/rect_245,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.5009471690170489,0.5706167122711007,0.9458353788250694,1.0,0.11465207205458214,0.3657588848445422,0.06966954325405168,0.05416462117493061,0.6076265041279574
svg/rect_244,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.42938328772889894,0.4990528309829508,0.9458353788250694,1.0,0.09828042772693096,0.4266026168487154,0.06966954325405181,0.05416462117493061,0.6076265041279574
svg/rect_243,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.35781940644074933,0.4274889496948011,0.9458353788250694,1.0,0.08192991467992203,0.4874238062211737,0.06966954325405181,0.05416462117493061,0.6076265041279574
svg/rect_242,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.2862555251525993,0.3559250684066511,0.9458353788250694,1.0,0.06559306799707457,0.5482595430988537,0.06966954325405181,0.05416462117493061,0.6076265041279574
svg/rect_241,0.0,1.0,0.04525038025611022,0.29214720751746526,0.7061611374407584,0.41372549019607846,0.0,0.0,0.0,0.0,0.0,0.21469164386444953,0.28436118711850134,0.9458353788250694,1.0,0.049238744858155645,0.6089670960426616,0.06966954325405168,0.05416462117493061,0.6076265041279574
