tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_1/path_15,0.75,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2920460242084154,0.7023078750283323,0.29204602420841563,0.7023078750283324,0.5932869815082844,0.43785946699936057,0.41026185081991684,0.41026185081991656,0.8094734054941702
svg/g_1/path_14,0.75,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1946949285215268,0.8015408068157319,0.19469492852152728,0.8015408068157319,0.39343161378605246,0.4394912713835426,0.6068458782942052,0.6068458782942048,0.8467046690732697
svg/g_1/path_13,0.75,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09734609846803526,0.9007680664146342,0.09734609846803575,0.9007680664146342,0.19557319815590496,0.4614679352362614,0.803421967946599,0.8034219679465985,0.8722968684290247
svg/g_1/path_12,0.75,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5005096875174738,1.0,0.9999999999999997,0.8919210714060479
svg/g/path_11,0.75,1.0,0.9435054165891108,0.730874306617517,0.6101694915254235,0.7686274509803921,0.0,0.0,0.0,0.0,0.0,0.49522982721273573,0.6947181864439603,0.29204602420841563,0.4701929401472438,0.7936103569234177,0.2484350165201272,0.19948835923122457,0.17814691593882803,0.7085446495235255
svg/g/path_10,0.75,1.0,0.9944904871101227,0.5740213358268657,0.8705882352941178,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.5983970964321917,0.7007100320808882,0.46003288853731483,0.6332059587638769,0.9289153008688067,0.41308463464119705,0.10231293564869648,0.17317307022656206,0.6752502570442372
svg/g/path_9,0.75,1.0,0.7967094433018507,0.902446898677957,0.8426966292134831,0.6509803921568627,0.0,0.0,0.0,0.0,0.0,0.4006323390087363,0.6416621457784172,0.5925885475612397,0.702778057273762,0.8783674091334044,0.6161611179437726,0.24102980676968092,0.1101895097125225,0.7031243026919833
svg/g/path_8,0.75,1.0,0.9435054165891108,0.730874306617517,0.6101694915254235,0.7686274509803921,0.0,0.0,0.0,0.0,0.0,0.49522986285516746,0.7881524689899329,0.19469492852152728,0.44384478984283576,0.7284864205346654,0.1654042421041715,0.2929226061347654,0.2491498613213085,0.7434187248735599
svg/g/path_7,0.75,1.0,0.9944904871101227,0.5740213358268657,0.8705882352941178,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.6434139159054548,0.800737232361167,0.4314505407969901,0.7298895131196974,0.958898763731908,0.43521102938767514,0.1573233164557121,0.29843897232270733,0.7276021452862091
svg/g/path_6,0.75,1.0,0.7967094433018507,0.902446898677957,0.8426966292134831,0.6509803921568627,0.0,0.0,0.0,0.0,0.0,0.38397640075535056,0.6799348152259167,0.6828446173773697,0.8000810959362987,0.8905298865307999,0.7107077553308272,0.2959584144705662,0.1172364785589292,0.7223538264872186
svg/g/path_5,0.75,1.0,0.9435054165891108,0.730874306617517,0.6101694915254235,0.7686274509803921,0.0,0.0,0.0,0.0,0.0,0.4952298477546608,0.8014311055942929,0.09734609846803575,0.2816361589788319,0.7497414970179269,0.0,0.30620125783963215,0.18429006051079624,0.7336261322856694
svg/g/path_4,0.75,1.0,0.9944904871101227,0.5740213358268657,0.8705882352941178,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.755199072766331,0.896745825491767,0.24418047069554363,0.5798725554678813,1.0,0.1879684770461861,0.14154675272543596,0.3356920847723378,0.7354468403353076
svg/g/path_3,0.75,1.0,0.7967094433018507,0.902446898677957,0.8426966292134831,0.6509803921568627,0.0,0.0,0.0,0.0,0.0,0.12289978431577038,0.8832392281105405,0.5674777229965613,0.8980541288198268,0.5045191078400656,0.7746411268795598,0.7603394437947701,0.3305764058232656,0.8221574725995322
svg/g/path_2,0.75,1.0,0.9435054165891108,0.730874306617517,0.6101694915254235,0.7686274509803921,0.0,0.0,0.0,0.0,0.0,0.4952298639082472,0.985380339151778,0.0,0.43570358765647804,0.5505274160365092,0.014391557494812426,0.4901504752435307,0.43570358765647804,0.7932440569252267
svg/g/path_1,0.75,1.0,0.9944904871101227,0.5740213358268657,0.8705882352941178,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.42300014136648906,0.9961917883617543,0.4277837170037579,0.9962770328144005,0.47076599552902393,0.6448532483804539,0.5731916469952653,0.5684933158106424,0.8146235974442937
svg/g/path,0.75,1.0,0.7967094433018507,0.902446898677957,0.8426966292134831,0.6509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.43148152101721293,0.49522986390824747,0.9846608396675738,0.644864210577277,1.0,0.43148152101721293,0.4894309757593264,0.7926746565081276
