tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/g_10/path_61,0.75,1.0,1.0,0.5,0.0,0.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,1.0,0.008837077890445423,0.9911628962136166,0.016355673062427557,0.7599810812560391,0.449049653140246,1.0,0.9823258183231712,0.7436254081936116,0.0
svg/g/g_9/path_60,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.01577914368062001,0.7436254081935375,0.7763367006290781,0.05730822813168241,0.5821149157581081,0.01577914368062001,0.03271129243554039,0.0
svg/g/g_9/path_59,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.08284023239559794,0.09861937607622026,0.7161117808390389,0.7488230732745816,0.11931447102993664,0.5688095750608133,0.01577914368062232,0.03271129243554265,0.0
svg/g/g_9/path_58,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.16370807830558698,0.1794872219862093,0.6199189655075312,0.6526302579430739,0.19895262461215357,0.6133837246071354,0.01577914368062232,0.03271129243554265,0.0
svg/g/g_9/path_57,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.24654831070118555,0.2623274543818078,0.5228346666975742,0.555545959133117,0.2793067919421378,0.6657215425926551,0.015779143680622252,0.03271129243554265,0.0
svg/g/g_9/path_56,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.32741615661117457,0.3431953002917969,0.34619275079776285,0.3789040432333055,0.4436282215840511,0.7797824221815539,0.01577914368062232,0.03271129243554265,0.0
svg/g/g_9/path_55,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.41025638900677314,0.4260355326873954,0.16999366329247537,0.20270495572801792,0.5871789357481948,0.8637643482215723,0.015779143680622252,0.0327112924355426,0.0
svg/g/g_9/path_54,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.4930966214026893,0.5088757650832357,0.00014566723504309598,0.03285695967046444,0.7233264861121559,0.9403392063912787,0.015779143680546472,0.03271129243542135,0.0
svg/g/g_9/path_53,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.5739644673126777,0.5897436109932266,0.0371975851400051,0.06990887757542882,0.7389011459613457,0.8846412255553625,0.01577914368054873,0.03271129243542373,0.0
svg/g/g_9/path_52,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.6568046997079591,0.6725838433885815,0.0955635328760553,0.1282748253115979,0.7646122286269965,0.7975200949920279,0.01577914368062239,0.0327112924355426,0.0
svg/g/g_9/path_51,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.7376725456182652,0.753451689298814,0.05887286971406826,0.09158416214949198,0.8282760700457564,0.7857152641582854,0.015779143680548804,0.03271129243542373,0.0
svg/g/g_9/path_50,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.8205127780135465,0.8362919216941689,0.09875073197874684,0.13146202441428947,0.8618100071768509,0.7140288597212591,0.01577914368062239,0.03271129243554265,0.0
svg/g/g_9/path_49,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.9013806239238528,0.9171597676044014,0.015137739065434383,0.047849031500858105,0.9442395673625024,0.7401269733016284,0.015779143680548665,0.03271129243542373,0.0
svg/g/g_9/path_48,0.75,1.0,0.038299131430802935,0.3080825490934995,0.9905660377358493,0.5843137254901961,0.0,0.0,0.0,0.0,0.0,0.9842208563194513,1.0,0.0,0.032711292435423776,1.0,0.7131073927515185,0.015779143680548665,0.032711292435423756,0.0
svg/g/g_8/path_47,0.75,1.0,1.0,0.5,0.0,0.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,1.0,0.008837077890445423,0.9911628962136166,0.7938516267477137,0.870793060296236,0.41349039216422045,0.6226010056458879,0.9823258183231712,0.07694143354852255,0.0
svg/g/g_7/path_46,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,1.2950027364962822e-08,0.015779104834903274,0.85443744092324,0.8871486796692323,0.024185493098544862,0.4959923554711114,0.015779091884875907,0.03271123874599229,0.0
svg/g/g_7/path_45,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,0.08284024534562587,0.09861933723050179,0.7785448114670108,0.8112560502130032,0.1012528642715753,0.5190721682578942,0.015779091884875907,0.03271123874599229,0.0
svg/g/g_7/path_44,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,0.1637080912556149,0.17948718314049084,0.8263178378709741,0.8590290766169665,0.14068431511248627,0.4482037019063418,0.015779091884875907,0.03271123874599229,0.0
svg/g/g_7/path_43,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,0.24654832365121346,0.26232741553608935,0.8256827287261964,0.8583939674721888,0.1959619008541526,0.4137112046451505,0.015779091884875907,0.03271123874599229,0.0
svg/g/g_7/path_42,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,0.3274161695612025,0.34319526144607837,0.8103060953952953,0.8430173341412875,0.25452517229507765,0.39027672051713364,0.015779091884875873,0.03271123874599229,0.0
svg/g/g_7/path_41,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,0.41025640195680096,0.42603549384167694,0.8231714255940941,0.8558826643400863,0.30645049252161555,0.3470763042316167,0.015779091884875945,0.03271123874599229,0.0
svg/g/g_7/path_40,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,0.4930966343523995,0.5088757262372754,0.7774960073747175,0.8102072461207097,0.3763147174013233,0.3451202927064174,0.015779091884875873,0.03271123874599229,0.0
svg/g/g_7/path_39,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,0.5739644802623886,0.5897435721472645,0.7846977954751319,0.8174090342211241,0.4278510862389766,0.30752858642755193,0.015779091884875873,0.03271123874599229,0.0
svg/g/g_7/path_38,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,0.656804712657987,0.6725838045428629,0.8031043072948807,0.8358155460408729,0.4760343488409919,0.2597412862003859,0.015779091884875945,0.03271123874599229,0.0
svg/g/g_7/path_37,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,0.7376725585679761,0.753451650452852,0.8000919088742381,0.8328031476202303,0.5292363661495766,0.22658306895256436,0.015779091884875945,0.03271123874599229,0.0
svg/g/g_7/path_36,0.75,1.0,0.2694537492753373,0.05632396247171412,0.5042735042735044,0.5411764705882354,0.0,0.0,0.0,0.0,0.0,0.8205127909635745,0.8362918828484504,0.8186965281336424,0.8514077668796346,0.5760252293984753,0.17536716005877537,0.015779091884875807,0.03271123874599229,0.0
