tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_mds_1,bbox_mds_2,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g_79/rect_79,0.0,1.0,0.04380079838997081,0.29534837295938265,0.7061611374407584,0.41372549019607846,0.04380079838997081,0.29534837295938265,0.7061611374407584,0.41372549019607846,1.0,0.0,0.21071800208116548,0.0,0.19784295336345809,0.9156255584907463,0.5411156221782767,0.21071800208116548,0.19784295336345809,0.8476281819240749
svg/g_78/rect_78,0.0,1.0,0.48460247072191504,0.999762859856683,0.5704697986577181,0.7078431372549019,0.48460247072191504,0.999762859856683,0.5704697986577181,0.7078431372549019,1.0,0.0,0.21071800208116548,0.407323727513002,0.5022593571489471,0.7535625283701314,0.3129443368544185,0.21071800208116548,0.09493562963594511,0.7940361980340359
svg/g_77/rect_77,0.0,1.0,0.27784414682304814,0.9479361303793439,0.5686274509803921,0.4,0.27784414682304814,0.9479361303793439,0.5686274509803921,0.4,1.0,0.0,0.21071800208116548,0.6027794355870066,0.802796487339074,0.6422328616706099,0.15413816062705135,0.21071800208116548,0.2000170517520675,0.8484258579239033
svg/g_76/rect_76,0.0,1.0,0.9999714542826805,0.5053427429716866,0.9245283018867925,0.7921568627450981,0.9999714542826805,0.5053427429716866,0.9245283018867925,0.7921568627450981,1.0,0.3043704474505724,0.516649323621228,0.0,0.10435672265325262,0.7548976236283023,0.7246321776073478,0.2122788761706556,0.10435672265325262,0.8014804817686335
svg/g_75/rect_75,0.0,1.0,0.9999728567909403,0.4947901562109789,0.7944664031620554,0.496078431372549,0.9999728567909403,0.4947901562109789,0.7944664031620554,0.496078431372549,1.0,0.3043704474505724,0.516649323621228,0.21485207605081422,0.6032909881490325,0.5943399297613209,0.49068589828438924,0.2122788761706556,0.38843891209821824,0.8974082832561061
svg/g_74/rect_74,0.0,1.0,0.9154785592193819,0.778168234759087,0.9726027397260276,0.7137254901960784,0.9154785592193819,0.778168234759087,0.9726027397260276,0.7137254901960784,1.0,0.610995490808186,0.7322233784252516,0.0,0.4927956347514707,0.5125864878749442,0.7529646041684667,0.12122788761706556,0.4927956347514707,0.8738867920311675
svg/g_73/rect_73,0.0,1.0,0.9335251208397684,0.7491103562697952,1.0,0.5,0.9335251208397684,0.7491103562697952,1.0,0.5,1.0,0.7861024395883919,0.9421898485374033,0.0,0.4927956347514707,0.3927611700836352,0.8466325737402542,0.1560874089490114,0.4927956347514707,0.8923337888041887
svg/g_72/rect_72,0.0,1.0,0.04380079838997081,0.29534837295938265,0.7061611374407584,0.41372549019607846,0.04380079838997081,0.29534837295938265,0.7061611374407584,0.41372549019607846,1.0,0.0,0.21071800208116548,0.0,0.06884644897263195,0.9441307673732994,0.5854808842239146,0.21071800208116548,0.06884644897263195,0.7705844137317014
svg/g_71/rect_71,0.0,1.0,0.04380079838997081,0.29534837295938265,0.7061611374407584,0.41372549019607846,0.04380079838997081,0.29534837295938265,0.7061611374407584,0.41372549019607846,1.0,0.0,0.21071800208116548,0.14174268906130105,0.27073919345212727,0.8662951440696836,0.47005111946904565,0.21071800208116548,0.12899650439082616,0.8164127308313837
svg/g_70/rect_70,0.0,1.0,0.48460247072191504,0.999762859856683,0.5704697986577181,0.7078431372549019,0.48460247072191504,0.999762859856683,0.5704697986577181,0.7078431372549019,1.0,0.0,0.10353798126951096,0.407323727513002,0.5022593571489471,0.7832030489469304,0.28902890513741053,0.10353798126951096,0.09493562963594511,0.7421741541256699
